UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,arrest_WEAPON20,arrest_DRUG20,arrest_LIQUOR20,arrest_WEAPON21,arrest_DRUG21,arrest_LIQUOR21,arrest_WEAPON22,arrest_DRUG22,arrest_LIQUOR22,arrest_FILTER20,arrest_FILTER21,arrest_FILTER22,crime_MURD20,crime_NEG_M20,crime_RAPE20,crime_FONDL20,crime_INCES20,crime_STATR20,crime_ROBBE20,crime_AGG_A20,crime_BURGLA20,crime_VEHIC20,crime_ARSON20,crime_MURD21,crime_NEG_M21,crime_RAPE21,crime_FONDL21,crime_INCES21,crime_STATR21,crime_ROBBE21,crime_AGG_A21,crime_BURGLA21,crime_VEHIC21,crime_ARSON21,crime_MURD22,crime_NEG_M22,crime_RAPE22,crime_FONDL22,crime_INCES22,crime_STATR22,crime_ROBBE22,crime_AGG_A22,crime_BURGLA22,crime_VEHIC22,crime_ARSON22,crime_FILTER20,crime_FILTER21,crime_FILTER22,discipline_WEAPON20,discipline_DRUG20,discipline_LIQUOR20,discipline_WEAPON21,discipline_DRUG21,discipline_LIQUOR21,discipline_WEAPON22,discipline_DRUG22,discipline_LIQUOR22,discipline_FILTER20,discipline_FILTER21,discipline_FILTER22,vawa_DOMEST20,vawa_DATING20,vawa_STALK20,vawa_DOMEST21,vawa_DATING21,vawa_STALK21,vawa_DOMEST22,vawa_DATING22,vawa_STALK22,vawa_FILTER20,vawa_FILTER21,vawa_FILTER22
139621003,"East Georgia State College",1099700,"East Georgia State College-Statesboro","847 Plant Drive",Statesboro,GA,30458,1,"Public, 4-year or above",839,1034,1873,0,0,0,0,0,0,0,27,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,2,2,10,0,0,1,1,1,0,0,0,0,0,0,0,67,148,1,1,1,0,0,0,0,0,0,0,9,6,1,1,1
139621004,"East Georgia State College",1099700,"East Geogia State College-AU","2500 Walton Way",Augusta,GA,30904,1,"Public, 4-year or above",839,1034,1873,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,6,3,0,0,1,0,0,4,1,1,1
139630001,"Emmanuel College",156300,"Main Campus","181 SPRING ST","FRANKLIN SPRINGS",GA,30639,2,"Private nonprofit, 4-year or above",457,393,850,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,23,46,0,7,21,1,1,3,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1
139658001,"Emory University",156400,"Main Campus","201 Dowman Drive",ATLANTA,GA,30322,2,"Private nonprofit, 4-year or above",5753,9088,14841,0,0,0,0,0,0,0,0,0,1,1,1,0,0,9,11,0,0,1,11,8,3,0,0,0,6,7,0,0,0,4,29,5,1,0,0,14,12,0,0,0,6,28,1,1,1,1,1,0,9,174,1,24,129,1,1,141,1,1,1,4,2,19,3,2,12,7,12,19,1,1,1
139658003,"Emory University",156400,"Emory University Hospital Midtown Campus","550 Peachtree Street, N. E.",Atlanta,GA,30308,2,"Private nonprofit, 4-year or above",5753,9088,14841,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,2,0,0,0,3,1,0,0,0,0,2,4,0,0,1,0,2,1,2,0,0,0,4,0,0,2,2,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,0,1,3,3,1,5,0,2,1,1,1
139658004,"Emory University",156400,"Carter Center Campus","453 John Lewis Freedom Parkway Atlanta, Ga. 30307",Atlanta,GA,30307,2,"Private nonprofit, 4-year or above",5753,9088,14841,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
139658007,"Emory University",156400,"Emory Saint Joseph's Hospital Campus","5665 Peachtree Dunwoody Road, NE",Atlanta,GA,30342,2,"Private nonprofit, 4-year or above",5753,9088,14841,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
139658009,"Emory University",156400,"Emory Decatur Hospital Campus","2701 North Decatur Road",Decatur,GA,30033,2,"Private nonprofit, 4-year or above",5753,9088,14841,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,2,0,0,1,0,1,1,0,0,0,2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,1,0,0,1,1,1
139658010,"Emory University",156400,"Emory Hillandale Hospital Campus","2801 Dekalb Medical Parkway",Lithonia,GA,30058,2,"Private nonprofit, 4-year or above",5753,9088,14841,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,1,1
139658011,"Emory University",156400,"Emory LTAC Hospital","450 N. Candler Street",Decatur,GA,30030,2,"Private nonprofit, 4-year or above",5753,9088,14841,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
139700001,"Georgia Highlands College",950700,"Georgia Highlands College-Floyd Campus","3175 Cedartown Highway, S.E.",Rome,GA,30161,1,"Public, 4-year or above",1709,3059,4768,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
139700002,"Georgia Highlands College",950700,"Cartersville Campus","5441 Highway, 20, N. E.",Cartersville,GA,30121,1,"Public, 4-year or above",1709,3059,4768,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,1,1,1
139719001,"Fort Valley State University",156600,"FORT VALLEY STATE UNIVERSITY","1005 State University Dr.","FORT VALLEY",GA,31030,1,"Public, 4-year or above",903,1702,2605,1,7,1,0,9,2,5,12,1,1,1,1,0,0,1,3,0,0,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,21,10,0,2,1,0,7,4,1,1,1,8,5,1,1,5,1,3,3,1,1,1,1
139931001,"Georgia Southern University",157200,"Georgia Southern University","P. O. Box 8033",Statesboro,GA,30460,1,"Public, 4-year or above",10309,15172,25481,0,24,29,4,28,23,0,27,21,1,1,1,0,0,6,1,0,0,0,6,4,2,0,0,0,11,4,0,0,1,4,6,2,1,0,0,20,2,0,0,2,2,10,0,0,1,1,1,0,85,113,0,94,142,0,67,148,1,1,1,0,8,1,0,4,4,0,9,6,1,1,1
139931002,"Georgia Southern University",157200,"Georgia Southern University - Armstrong Campus","11935 Abercorn Street",Savannah,GA,31419,1,"Public, 4-year or above",10309,15172,25481,0,1,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,11,4,0,10,13,1,12,3,1,1,1,0,3,1,0,3,1,1,2,1,1,1,1
139940001,"Georgia State University",157400,"Atlanta - Main Campus","P. O. Box 3999",ATLANTA,GA,30303,1,"Public, 4-year or above",14365,22151,36516,1,20,3,2,13,5,4,22,1,1,1,1,0,0,3,1,0,0,0,1,2,0,1,0,0,6,7,0,0,1,2,5,4,0,0,0,8,7,0,0,1,1,2,2,1,1,1,1,4,18,90,6,64,87,12,114,98,1,1,1,0,13,7,0,6,2,0,8,17,1,1,1
139986001,"Southern Crescent Technical College",562100,"Griffin Campus","501 VARSITY RD",GRIFFIN,GA,30223,4,"Public, 2-year",1442,3576,5018,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
139986002,"Southern Crescent Technical College",562100,"Jasper County Center","112 Industrial Park Drive",Monticello,GA,31064,4,"Public, 2-year",1442,3576,5018,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
139986003,"Southern Crescent Technical College",562100,"Butts County Center","1578 Highway 16 West",Jackson,GA,30233,4,"Public, 2-year",1442,3576,5018,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
139986007,"Southern Crescent Technical College",562100,"Henry County Center","300 Lakemont Dr",McDonough,GA,30253,4,"Public, 2-year",1442,3576,5018,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
139995001,"Gupton Jones College of Funeral Service",1077100,"Gupton-Jones College of Funeral Service","5141 Snapfinger Woods Drive",Decatur,GA,30035,5,"Private nonprofit, 2-year",180,299,479,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140003001,"Gwinnett College-Lilburn",2583000,"Gwinnett College - Lilburn, GA","4230 HWY 29 STE 11",LILBURN,GA,300473447,6,"Private for-profit, 2-year",15,115,130,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140012001,"Gwinnett Technical College",2288400,"Main Campus","5150 Sugarloaf Parkway",Lawrenceville,GA,30047,4,"Public, 2-year",3513,4937,8450,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1
140012002,"Gwinnett Technical College",2288400,"Alpharetta-North Fulton Campus","2875 Old Milton Parkway",Alpharetta,GA,30009,4,"Public, 2-year",3513,4937,8450,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140243001,"Lanier Technical College",525400,"Lanier Technical College, Hall County Campus ","2535 Lanier Tech Drive",Gainesville,GA,30507,4,"Public, 2-year",2207,3392,5599,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1
140243003,"Lanier Technical College",525400,"Barrow County Adult Learning Center","163 Martin Luther King Jr. Drive",Winder,GA,30680,4,"Public, 2-year",2207,3392,5599,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140243005,"Lanier Technical College",525400,"Lanier Technical College Dawson Campus","408 Highway 9 North",Dawsonville,GA,30534,4,"Public, 2-year",2207,3392,5599,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140243006,"Lanier Technical College",525400,"Lumpkin County Adult Learning Center","150 B Johnson Street",Dahlonega,GA,30533,4,"Public, 2-year",2207,3392,5599,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140243010,"Lanier Technical College",525400,"Dawson County Adult Learning Center","388 Highway 9 North",Dawsonville,GA,30534,4,"Public, 2-year",2207,3392,5599,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140243012,"Lanier Technical College",525400,"Lanier Technical College - Manfacturing Development Center","999 Chestnut Street",Gainesville,GA,30501,4,"Public, 2-year",2207,3392,5599,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140331001,"Chattahoochee Technical College",562000,"Main Campus","980 S COBB DR",MARIETTA,GA,300603398,4,"Public, 2-year",3869,5148,9017,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140331002,"Chattahoochee Technical College",562000,"Paulding Campus","400 NATHAN DEAN BOULEVARD",DALLAS,GA,30132,4,"Public, 2-year",3869,5148,9017,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140331003,"Chattahoochee Technical College",562000,"Austell Campus","1578 VETERANS MEMORIAL HIGHWAY",AUSTELL,GA,30168,4,"Public, 2-year",3869,5148,9017,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140331004,"Chattahoochee Technical College",562000,"Mountain View Campus","2680 Gordy Parkway NE",Marietta,GA,30066,4,"Public, 2-year",3869,5148,9017,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140331005,"Chattahoochee Technical College",562000,"North Metro","5198 ROSS RD",ACWORTH,GA,30102,4,"Public, 2-year",3869,5148,9017,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140331006,"Chattahoochee Technical College",562000,"Appalachian Campus","100 CAMPUS DR",JASPER,GA,30143,4,"Public, 2-year",3869,5148,9017,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140331008,"Chattahoochee Technical College",562000,Canton,"1645 Bluffs Pkwy",Canton,GA,30114,4,"Public, 2-year",3869,5148,9017,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140447001,"Mercer University",158000,"Macon Campus","1501 Mercer University Drive",Macon,GA,31207,2,"Private nonprofit, 4-year or above",2912,5977,8889,0,1,0,1,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,6,1,0,0,8,9,0,0,0,1,4,5,0,0,0,13,7,0,0,1,0,2,8,0,1,1,1,0,21,132,1,37,103,0,21,59,1,1,1,0,3,12,2,5,12,2,7,8,1,1,1
140553001,"Morehouse College",158200,"Morehouse College","830 WESTVIEW DR SW",ATLANTA,GA,30314,2,"Private nonprofit, 4-year or above",2565,2,2567,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,2,0,0,1,0,19,0,0,0,0,1,2,0,0,0,0,7,2,0,0,0,1,3,0,0,0,0,4,4,0,1,1,1,0,3,0,0,1,2,0,2,0,1,1,1,0,1,0,0,1,0,0,2,0,1,1,1
140678002,"North Georgia Technical College",561900,"North Georgia Technical College - Blairsville","434 Meeks Avenue",Blairsville,GA,30512,4,"Public, 2-year",986,1463,2449,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140696001,"Oglethorpe University",158600,"Oglethorpe University","4484 PEACHTREE RD NE",ATLANTA,GA,303192797,2,"Private nonprofit, 4-year or above",557,934,1491,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,13,12,4,27,39,6,26,31,1,1,1,0,0,0,1,1,1,0,0,7,1,1,1
140720001,"Paine College",158700,"Paine College","1235 15TH ST",AUGUSTA,GA,309013182,2,"Private nonprofit, 4-year or above",132,178,310,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140818002,"Piedmont University",158800,"Piedmont University Athens Campus","1282 Prince Ave.",Athens,GA,30601,2,"Private nonprofit, 4-year or above",521,1322,1843,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140827001,"Miami Ad School-Atlanta",3125604,"Miami Ad School Atlanta","1315 Peachtree Street, 3rd Floor",ATLANTA,GA,30309,6,"Private for-profit, 2-year",18,49,67,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140942002,"Savannah Technical College",561800,"Liberty Campus","100 Technology Drive",Hinesville,GA,31313,4,"Public, 2-year",1319,2323,3642,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1
140942005,"Savannah Technical College",561800,"Crossroads Satellite","190 Crossroads Parkway, Suite 100",Savannah,GA,31407,4,"Public, 2-year",1319,2323,3642,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140942006,"Savannah Technical College",561800,"Effingham Satellite","2890 Hwy 21 South",Rincon,GA,31326,4,"Public, 2-year",1319,2323,3642,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140951001,"Savannah College of Art and Design",2141500,"Main Campus - Savannah","342 BULL ST",SAVANNAH,GA,314023146,2,"Private nonprofit, 4-year or above",4935,11479,16414,0,7,0,0,1,0,0,2,1,1,1,1,0,0,2,9,0,0,2,0,0,2,0,0,0,1,6,0,0,0,1,0,0,0,0,0,5,7,0,0,1,1,0,2,0,1,1,1,1,22,21,0,35,65,0,25,77,1,1,1,0,2,1,0,0,6,0,3,6,1,1,1
140951002,"Savannah College of Art and Design",2141500,"Savannah College of Art and Design - Lacoste","Rue Du Four, 84480 Lacoste, France",Lacoste,,84480,2,"Private nonprofit, 4-year or above",4935,11479,16414,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
140960001,"Savannah State University",159000,"Savannah State University","3219 COLLEGE STREET",SAVANNAH,GA,31404,1,"Public, 4-year or above",1103,1842,2945,0,0,0,2,0,0,2,0,0,1,1,1,0,0,2,0,0,0,1,2,1,1,0,0,0,0,3,0,0,0,1,2,0,0,0,0,2,5,0,0,1,1,2,1,0,1,1,1,3,54,13,10,27,12,6,31,6,1,1,1,0,8,1,1,10,2,0,10,1,1,1,1
140988001,"Shorter University",159100,"Main Shorter Campus","315 SHORTER AVE",ROME,GA,30165,2,"Private nonprofit, 4-year or above",670,845,1515,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
141167001,"Thomas University",155500,"Forbes Campus","1501 MILLPOND RD",THOMASVILLE,GA,31792,2,"Private nonprofit, 4-year or above",511,1020,1531,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
141185001,"Toccoa Falls College",159600,"Main Campus","107 Kincaid Dr MSC 777","Toccoa Falls",GA,30598,2,"Private nonprofit, 4-year or above",770,1276,2046,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,4,0,8,0,0,7,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1
141255007,"Wiregrass Georgia Technical College",525600,"Ben Hill-Irwin","667 Perry House Road",Fitzgerald,GA,31750,4,"Public, 2-year",1423,2580,4003,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
141361001,"Young Harris College",160400,"Young Harris College","1 College Street","YOUNG HARRIS",GA,30582,2,"Private nonprofit, 4-year or above",587,924,1511,0,0,0,0,3,2,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,29,0,12,32,0,12,39,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1
141565001,"University of Hawaii at Hilo",161100,"University of Hawaii at Hilo","200 W KAWILI ST",HILO,HI,967204091,1,"Public, 4-year or above",1033,1944,2977,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,7,0,1,1,1,0,10,18,0,19,48,0,21,55,1,1,1,2,1,1,1,2,4,1,1,1,1,1,1
141574002,"University of Hawaii at Manoa",161000,"John A. Burns School of Medicine & UH Cancer Center","651 Ilalo Street",Honolulu,HI,96813,1,"Public, 4-year or above",7454,11620,19074,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1
141608001,"Hawaii Institute of Hair Design",2139500,"Main Campus","1128 Nuuanu Avenue",HONOLULU,HI,968175195,9,"Private for-profit, less-than 2-year",37,15,52,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
141680004,"Honolulu Community College",161200,"Marine Education and Training Program","10 Sand Island Road",Honolulu,HI,96819,4,"Public, 2-year",1626,1443,3069,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
